
0.427364607,0.38277635,0.802380952,0.359389002,0.596165289,0.375409836,0.428,0.292573176,0.265709246
0.105416383,0.426992288,0.895238095,0.24892057,0.139570248,0.336065574,0.386857143,0.226867628,0.107995508
0.123373959,0.569922879,0.864285714,0.568594705,0.192694215,0.178688525,0.298857143,0.112931411,0.102752463
0.162356636,0.372493573,0.683333333,0.176578411,0.233785124,0.349180328,0.424571429,0.313543032,0.172637913
0.229056204,0.36940874,0.888095238,0.460407332,0.295702479,0.559016393,0.400571429,0.307601573,0.281916221
0.111938968,0.268637532,0.807142857,0.440855397,0.168297521,0.270491803,0.399428571,0.191218873,0.117380887
0.254653482,0.531876607,0.819047619,0.625621181,0.269553719,0.257377049,0.318285714,0.147182176,0.134053426
0.112522998,0.325192802,0.9,0.29389002,0.181917355,0.204918033,0.344571429,0.122018349,0.108416517
0.112996045,0.311825193,0.9,0.186028513,0.16922314,0.663934426,0.588,0.54945391,0.150697322
0.220133818,0.348843188,0.528571429,0.335600815,0.315404959,0.637704918,0.607428571,0.537221494,0.283963973
0.49494477,0.225449871,0.807142857,0.256741344,0.404396694,0.480327869,0.391428571,0.259720402,0.9
0.136923105,0.320051414,0.780952381,0.436293279,0.198644628,0.204918033,0.370857143,0.136697248,0.113177631
0.133142371,0.78277635,0.826190476,0.267494908,0.21907438,0.283606557,0.407428571,0.23385758,0.10671248
0.107164836,0.222365039,0.895238095,0.173971487,0.132694215,0.624590164,0.42,0.29921363,0.126482563
0.108529394,0.614138817,0.885714286,0.173645621,0.133719008,0.309836066,0.423428571,0.227566623,0.111084413
0.283234592,0.341645244,0.742857143,0.241425662,0.401090909,0.532786885,0.489714286,0.382394059,0.302046388
0.107816185,0.240874036,0.9,0.140407332,0.143008264,0.585245902,0.382285714,0.183180428,0.109049391
0.101069813,0.381748072,0.9,0.1,0.111735537,0.38852459,0.432571429,0.337308869,0.104725197
0.123630496,0.490745501,0.780952381,0.21209776,0.160363636,0.519672131,0.432571429,0.253778943,0.1466
0.126474234,0.366323907,0.885714286,0.242403259,0.197487603,0.61147541,0.390285714,0.319134993,0.174722947
0.887477002,0.454755784,0.835714286,0.436293279,0.828198347,0.309836066,0.377714286,0.223372652,0.405736115
0.150022856,0.426992288,0.873809524,0.35287169,0.221983471,0.650819672,0.342285714,0.304456094,0.178929386
0.11550865,0.360154242,0.733333333,0.339837067,0.176892562,0.61147541,0.558285714,0.546657929,0.164563295
0.135385704,0.367352185,0.866666667,0.221221996,0.214644628,0.414754098,0.423428571,0.211140236,0.138623587
0.107696104,0.333419023,0.897619048,0.194826884,0.146280992,0.742622951,0.533142857,0.543512451,0.137386934
0.120037161,0.373521851,0.9,0.167780041,0.193322314,0.480327869,0.456571429,0.323328965,0.126490747
0.11424416,0.411568123,0.542857143,0.295193483,0.167735537,0.454098361,0.729714286,0.693796418,0.140693162
0.184242318,0.389974293,0.888095238,0.187657841,0.226743802,0.67704918,0.652,0.545958934,0.383697302
0.104490304,0.38277635,0.89047619,0.509287169,0.125950413,0.244262295,0.361714286,0.119921363,0.102283262
0.192409649,0.479434447,0.89047619,0.210142566,0.319933884,0.545901639,0.392571429,0.24259502,0.188248385
0.108123665,0.378663239,0.895238095,0.266843177,0.138975207,0.572131148,0.525142857,0.428877239,0.156433667
0.165749836,0.349871465,0.397619048,0.342769857,0.229785124,0.637704918,0.690857143,0.625993884,0.188356138
0.303748439,0.36940874,0.869047619,0.243706721,0.29953719,0.559016393,0.375428571,0.232110092,0.417829856
0.14948613,0.240874036,0.876190476,0.466598778,0.240330579,0.362295082,0.364,0.147881171,0.148330859
0.103635181,0.288174807,0.895238095,0.299755601,0.118280992,0.401639344,0.529714286,0.473612931,0.111098961
0.196548807,0.535989717,0.883333333,0.245661914,0.274942149,0.362295082,0.368571429,0.193315858,0.151289279
0.107765242,0.5,0.9,0.166802444,0.151305785,0.440983607,0.609714286,0.486194845,0.133398727
0.112832298,0.402313625,0.885714286,0.242403259,0.18677686,0.414754098,0.454285714,0.333114897,0.134999102
0.119895247,0.219280206,0.857142857,0.238492872,0.167008264,0.742622951,0.654285714,0.547706422,0.15729523
0.112815923,0.876349614,0.733333333,0.220570265,0.177818182,0.257377049,0.376571429,0.190869375,0.100185498
0.139801411,0.397172237,0.89047619,0.206558045,0.174809917,0.467213115,0.46,0.333813893,0.17318395
0.112459319,0.327249357,0.814285714,0.283136456,0.164099174,0.742622951,0.743428571,0.7109218,0.191776489
0.118270514,0.490745501,0.9,0.209164969,0.198842975,0.427868852,0.497714286,0.40406291,0.128784011
0.111908038,0.320051414,0.842857143,0.204928717,0.165421488,0.67704918,0.390285714,0.321930974,0.12721728
0.106502571,0.506169666,0.9,0.169735234,0.144595041,0.440983607,0.461142857,0.350589777,0.10466291
0.186292793,0.601799486,0.89047619,0.703177189,0.276561983,0.257377049,0.364,0.163608563,0.112763442
0.128803078,0.503084833,0.735714286,0.45910387,0.201719008,0.257377049,0.317142857,0.149279161,0.103780885
0.105074334,0.541131105,0.892857143,0.764765784,0.130016529,0.152459016,0.310285714,0.119921363,0.101028877
0.156354403,0.625449871,0.738095238,0.71197556,0.244727273,0.218032787,0.306857143,0.121319353,0.106562445
0.113647394,0.305655527,0.876190476,0.28802444,0.164561983,0.152459016,0.325142857,0.113979904,0.110143284
0.433248579,0.419794344,0.852380952,0.249898167,0.515008264,0.572131148,0.424571429,0.282088248,0.605221904
0.166237438,0.31285347,0.883333333,0.286395112,0.239338843,0.61147541,0.421142857,0.34150284,0.228281393
0.13903544,0.483547558,0.816666667,0.327780041,0.190545455,0.309836066,0.414285714,0.206946265,0.144680459
0.138944469,0.683033419,0.842857143,0.246313646,0.207371901,0.270491803,0.391428571,0.210441241,0.113129892
0.116578463,0.391002571,0.876190476,0.318655804,0.163404959,0.244262295,0.354857143,0.149628659,0.11162363
0.176044057,0.286118252,0.830952381,0.41185336,0.284958678,0.204918033,0.346857143,0.126911315,0.133309616
0.104715911,0.447557841,0.838095238,0.669613035,0.125024793,0.218032787,0.3,0.117125382,0.100205503
0.114962827,0.890745501,0.892857143,0.412830957,0.14892562,0.204918033,0.337714286,0.138095238,0.100214596
0.109146174,0.324164524,0.878571429,0.263584521,0.142942149,0.585245902,0.473714286,0.450196592,0.149559329
0.150252102,0.335475578,0.883333333,0.383828921,0.203834711,0.493442623,0.406285714,0.28034076,0.172147798
0.176797293,0.259383033,0.530952381,0.273034623,0.266181818,0.585245902,0.400571429,0.329969419,0.229816298
0.109770231,0.665552699,0.878571429,0.236863544,0.142082645,0.244262295,0.369714286,0.19750983,0.106583814
0.139599457,0.265552699,0.692857143,0.187331976,0.223041322,0.506557377,0.468,0.330318917,0.184437039
0.102756406,0.706683805,0.9,0.141384929,0.116,0.283606557,0.421142857,0.217081695,0.100368723
0.131839674,0.538046272,0.835714286,0.505376782,0.179636364,0.309836066,0.408571429,0.198208825,0.123681907
0.179957608,0.27377892,0.1,0.216659878,0.248859504,0.9,0.712571429,0.699038882,0.217511145
0.142497777,0.761182519,0.85,0.203299389,0.206413223,0.231147541,0.376571429,0.161861075,0.10250695
0.105440036,0.226478149,0.9,0.266843177,0.144264463,0.598360656,0.477142857,0.380297073,0.124753976
0.124809474,0.216195373,0.880952381,0.485824847,0.196595041,0.126229508,0.316,0.109086938,0.112663419
0.114331492,0.631619537,0.785714286,0.296496945,0.151471074,0.178688525,0.382285714,0.14648318,0.102236887
0.115714243,0.223393316,0.761904762,0.242729124,0.167305785,0.598360656,0.54,0.419440804,0.174799783
0.115295779,0.567866324,0.9,0.17885947,0.198479339,0.414754098,0.399428571,0.288379205,0.110658859
0.106398865,0.356041131,0.752380952,0.234256619,0.145256198,0.427868852,0.543428571,0.476408912,0.114552043
0.330240867,0.283033419,0.8,0.347983707,0.49814876,0.336065574,0.398285714,0.242245522,0.455686899
0.114295104,0.389974293,0.854761905,0.1899389,0.179801653,0.440983607,0.553714286,0.432022717,0.153446148
0.125677332,0.357069409,0.897619048,0.196456212,0.182876033,0.67704918,0.524,0.473263434,0.220118119
0.113214374,0.450642674,0.9,0.309205703,0.139933884,0.309836066,0.462285714,0.214285714,0.127128624
0.139463001,0.395115681,0.85,0.202973523,0.227834711,0.572131148,0.473714286,0.304805592,0.156697818
0.142865298,0.409511568,0.864285714,0.295193483,0.23722314,0.650819672,0.5,0.401616426,0.196530779
0.228466715,0.612082262,0.802380952,0.624317719,0.259900826,0.191803279,0.306857143,0.116775885,0.114417467
0.117084259,0.78688946,0.878571429,0.8299389,0.156363636,0.113114754,0.309142857,0.124115334,0.101695397
0.129070532,0.698457584,0.838095238,0.369816701,0.179438017,0.218032787,0.322857143,0.138444736,0.104940247
0.10261995,0.275835476,0.895238095,0.285743381,0.116264463,0.440983607,0.54,0.493184797,0.110479271
0.144659236,0.388946015,0.880952381,0.412179226,0.288330579,0.152459016,0.309142857,0.104543469,0.10981548
0.158723275,0.339588689,0.883333333,0.197759674,0.203834711,0.585245902,0.426857143,0.306203582,0.272062096
0.102030461,0.142159383,0.9,0.133238289,0.116727273,0.585245902,0.489714286,0.415945828,0.113252193
0.118035811,0.644987147,0.897619048,0.195152749,0.192528926,0.257377049,0.38,0.196461337,0.109005745
0.103755262,0.271722365,0.9,0.229368635,0.138082645,0.414754098,0.751428571,0.636828309,0.133296885
0.117915729,0.688174807,0.871428571,0.254786151,0.154016529,0.218032787,0.358285714,0.179335955,0.10130576
0.144533697,0.341645244,0.892857143,0.228716904,0.222975207,0.663934426,0.556,0.473263434,0.258685329
0.126603412,0.461953728,0.780952381,0.14790224,0.214082645,0.480327869,0.530857143,0.385190039,0.140788185
0.138274926,0.256298201,0.866666667,0.322240326,0.222975207,0.585245902,0.407428571,0.331716907,0.167465793
0.106704526,0.359125964,0.845238095,0.190916497,0.147834711,0.283606557,0.383428571,0.217431193,0.110968477
0.119223885,0.780719794,0.823809524,0.187331976,0.210975207,0.244262295,0.388,0.19156837,0.102566055
0.12315563,0.506169666,0.523809524,0.239144603,0.189950413,0.270491803,0.425714286,0.249584972,0.116242893
0.112029938,0.440359897,0.845238095,0.187983707,0.161322314,0.375409836,0.445142857,0.173743993,0.114958047
0.10317669,0.38277635,0.819047619,0.233930754,0.121619835,0.257377049,0.407428571,0.203451289,0.111429039
0.108343814,0.275835476,0.9,0.25185336,0.140165289,0.427868852,0.741142857,0.599082569,0.162082715
0.155388296,0.633676093,0.885714286,0.671894094,0.208628099,0.126229508,0.308,0.1,0.106542441
0.112653996,0.315938303,0.897619048,0.235234216,0.132727273,0.467213115,0.440571429,0.321231979,0.157169747
0.120446529,0.80848329,0.84047619,0.285417515,0.175834711,0.270491803,0.383428571,0.227916121,0.103505366
0.369640189,0.515424165,0.885714286,0.29389002,0.479900826,0.270491803,0.368571429,0.190519878,0.248514766
